Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
FLAWLESS LIKE ME [V1],"⭐️Go To Far
(prod. Plu2o Nash)
(Super True, Super Troop)","OG Filename: go to far rough copy
Previewed on October 4, 2020 via LUCKI's Instagram live. Leaked on June 4, 2026.",1:51,,"Jun 4, 2026",OG File,CD Quality,https://imgur.gg/f/0E6JtYD
Dr*gs R Bad [V2],"⭐️Snake Pit Flow
(with Lil Baby)","OG Filename: LUCKI x WHAM... Pit
Previewed on June 3, 2025 via LUCKI's vlog. Track file-name shown on July 2, 2025. Leaked on May 6, 2026. Song was switched out for Can't B Trusted before release.",2:27,,"May 6, 2026",Full,High Quality,https://imgur.gg/f/QRrNtoZ
Dr*gs R Bad [V2],"WAYBetter Dayz [V1]
(with Chynna) (prod. BrentRambo, Bhristo, Yung Icey & Esko)
(Simple)","OG Filename: LUCKI - SIMPLE
Previewed on July 2, 2025. Leaked on May 6, 2026. Has an alternative intro.",1:44,,"May 6, 2026",Full,High Quality,https://imgur.gg/f/jqHVrxy
Dr*gs R Bad [V2],"Order*
(with Lil Baby) (prod. Maxvon, Bhristo & Mousha)","Previewed on April 6, 2026 via LUCKI's Instagram live.",,,"Apr 6, 2026",Snippet,Recording,https://imgur.gg/f/aXNkG96
dr*gs r bad [V1],"Capo 2x [V1]
(with Kkanii) (prod. BHeavy & RawGerio)
(Out Of Order, Working Smarter, Smarter Not Harder)","OG Filename: Kani Lucki 12 21 24
Leaked on March 8, 2026. Original version with a shorter runtime.",1:49,,"Mar 8, 2026",Full,High Quality,https://imgur.gg/f/W7MhDDL
dr*gs r bad [V1],"90mg
(Like Nothing)","OG Filename: Song 1 V2- Lucki (Mbw)4.28.25
Snippet leaked on August 10, 2025. Previewed on October 23, 2025. Leaked on March 4, 2025.",2:01,"Apr 28, 2025","Mar 4, 2026",Full,High Quality,https://imgur.gg/f/BHgeUHa
FLAWLESS LIKE ME [V1],"✨Feeling Like This
(Like This, Booze)","OG Filename: 10-24-20 {JAYME MIX 1}
Previewed on November 13, 2020 via LUCKI's Instagram live. Previewed again on January 28, 2021 via LUCKI's Instagram story. Snippet leaked on June 5, 2025. Leaked on March 1, 2026.",2:10,"Oct 24, 2020","Mar 1, 2026",OG File,CD Quality,https://imgur.gg/f/DMqfpmc
FLAWLESS LIKE ME [V1],"Flex Up
(prod. TheCrazyPart)
(Bury Me, Luv Me)","OG Filename: Bury Me/Luv Me 09-30-20 {JAYME MIX 1}
Previewed on October 4, 2020 via LUCKI's Instagram live. Snippet leaked on February 10, 2025. Leaked on March 1, 2026.",1:51,"Sep 30, 2020","Mar 1, 2026",OG File,CD Quality,https://imgur.gg/f/dDBKzhX
FLAWLESS LIKE ME [V1],"HellKat Boy
(prod. Oogie Mane & Plu2o Nash)
(Keep Up)","OG Filename: 09-28-20 {JAYME MIX 1}
Previewed on October 4, 2020 via LUCKI's Instagram live. Higher quality snippet later leaked on July 27, 2023. Leaked on March 1, 2026.",1:22,"Sep 28, 2020","Mar 1, 2026",OG File,CD Quality,https://imgur.gg/f/gjsc5lf
FLAWLESS LIKE ME [V1],"🏆Overseas
(prod. BrentRambo)","Previewed multiple times throughout 2020 and 2021. A CDQ quality snippet would be posted on April 26, 2023. The full track was later previewed on June 13, 2023 via BrentRambo's Instagram live. Previewed another time on February 7, 2025 via underw6ter's Instagram live. Another snippet leaked on March 1, 2026.",,"Aug 2, 2020","Mar 1, 2026",Full,Recording,"https://imgur.gg/f/enDH39E
https://imgur.gg/f/DWiiDeQ
https://imgur.gg/f/OwynQFS
https://imgur.gg/f/xaAhHp5
https://imgur.gg/f/IO6QzpK
https://imgur.gg/f/GygsOl8"
FLAWLESS LIKE ME [V1],"⭐️Str8
(prod. StoopidXool)
(Chase)","OG Filename: Lucki - Str8 2_8.2
Previewed on August 5, 2020 via LUCKI's Instagram story. Later previewed in full on October 4, 2020 via LUCKI's Instagram live. Snippet leaked on February 22, 2025. Another snippet leaked on May 27, 2025. Stated by LUCKI that it would make the album, however never did. Leaked on March 1, 2026.",2:33,"Aug 2, 2020","Mar 1, 2026",OG File,High Quality,https://imgur.gg/f/2Ujrvd0
dr*gs r bad [V1],"No Stars in Maybachs [V1]
(with Rylo Rodriguez & Veeze) (prod. blaccmass)
(Can't Celebrate, Black Belt, Can't B Nem)","OG Filename: V x R x L june 25 miami v1
Previewed on July 21, 2024 via LUCKI's Twitter. Previewed again sometime in 2024. Previewed a third time on April 11, 2025 via LUCKI's Instagram story. Leaked on February 28, 2026. OG file leaked on May 15, 2026.",1:51,"Jun 25, 2024","Feb 28, 2026",OG File,High Quality,https://imgur.gg/f/CyaoZmS
dr*gs r bad [V1],"It Could Be [V4]
(prod. Bhristo)
(Silly Hoes, Working Out Perfect)","OG Filename: It Could Be - Mbw V4 - Lucki
Snippet leaked on April 14, 2025. Leaked on February 28, 2026.",2:06,,"Feb 28, 2026",OG File,CD Quality,https://imgur.gg/f/LElDw1Z
Dr*gs R Bad [V2],"Babyface Ray - Standing on Business [V1]
(with LUCKI) (prod. LulRose & Canessauce)","Leaked on February 24, 2026. Doesn't have Ray's second verse and LUCKI's verse is in the middle of the song rather than the intro on the released version.",3:22,,"Feb 24, 2026",Full,Lossless,https://imgur.gg/f/cU3SEj5
Dr*gs R Bad [V2],"🏆???
(with RAFA) (prood. Moon & Tye Beats)","Previewed on January 19, 2026 via RAFA's Instagram live.",,,"Jan 19, 2026",Snippet,Recording,https://imgur.gg/f/AetBGlZ
dr*gs r bad [V1],"Tuff Luver [V1]
(prod. BrentRambo & SG1)
(Tough On A Bitch, Telling The Bitch, Tuff Lover)","OG Filename: Lucki Song 1_12.16.24
Previewed on December 20, 2024 via LUCKI's Instagram story. Previewed again on January 21, 2025 via nolimit_maneski's Instagram story. Snippet leaked on April 14, 2025. Untagged snippet leaked on April 30, 2025. Another snippet leaked on August 10, 2025. A third snippeet leaked on January 10, 2026. Leaked on January 11, 2026.",2:10,"Dec 16, 2024","Jan 11, 2026",OG File,CD Quality,https://imgur.gg/f/YDh573o
dr*gs r bad [V1],"⭐️Keep It 100 [V1]
(Keep It 100 Or B Fake Deep, FAKE DEEP)","OG Filename: Lucki_song_2_12.16.24
Previewed on December 17, 2024 via LUCKI's Instagram. Previewed again on December 19, 2024 via LUCKI's Instagram story. Snippet leaked on May 9, 2025. Leaked on January 7, 2025.",1:50,"Dec 16, 2024","Jan 7, 2026",Full,High Quality,https://imgur.gg/f/RK2iUvk
FLAWLESS LIKE ME [V1],"Money Phase [V2]
(prod. BrentRambo)","OG Filename: 09-07-20 {JAYME MIX 2}
Leaked on December 14, 2025. Shorter and different mix than the first version.",1:50,"Sep 7, 2020","Dec 14, 2025",OG File,CD Quality,https://imgur.gg/f/o8oF0NH
Dr*gs R Bad [V2],RANK ! [V2],"OG Filename: LUCKI - RANK ! v2
Previewed on October 15, 2025 via LUCKI's Instagram.",2:08,"Oct 14, 2025","Oct 15, 2025",Snippet,Recording,https://imgur.gg/f/ZHc596r
FLAWLESS LIKE ME [V2],"Practice Make Perfect
(Practice Make It Perfect)","OG Filename: PRACTICE MAKE PERFECT MIX 1 {LIMITED}
Alternative Filename: IM x Lucki - Practice Make It Perfect 1st
Track file-name was shown on April 23, 2022 while previewing ""Good Memories"". Leaked on September 16, 2025.",1:56,,"Sep 16, 2025",OG File,CD Quality,"https://imgur.gg/f/C2lvnOF
https://imgur.gg/f/4vGx8ue"
dr*gs r bad [V1],"🏆Could You Love Me
(prod. Bhristo)
(Motivation)","OG Filename: Song 1 - LUCKI (Mbw) 2.4.25
Previewed on February 5, 2025 via Bhristo's Instagram story. Snippet leaked on May 14, 2025. Another snippet leaked on August 10, 2025. A groupbuy was ran for the song however was cancelled.",,"Feb 4, 2025","Aug 10, 2025",Snippet,High Quality,"https://imgur.gg/f/Znxhq3c
https://imgur.gg/f/43wjB9O
https://imgur.gg/f/XPqRBxl"
dr*gs r bad [V1],Working Out Perfect*,"OG Filename: Song 1 V2- Lucki (Mbw) 12.19.24
Snippet leaked on August 10, 2025.",,"Dec 19, 2024","Aug 10, 2025",Snippet,High Quality,https://imgur.gg/f/pRwyXNJ
Freewave 3,"Snake Eyes
(prod. CHASETHEMONEY)","OG Filename: oct 12 song 1(rough)
Snippet leaked on June 5, 2025. Leaked tagged on August 7, 2025.",1:45,"Oct 12, 2018","Aug 7, 2025",OG File,CD Quality,https://imgur.gg/f/Pq46hPi
dr*gs r bad [V1],"⭐️Lifestyle Brazy II
(prod. BrentRambo & SG1)","OG Filename: LifestyleBrazy_II_01.11.25
Track file-name shown on January 14, 2025 via LUCKI's Instagram story. Snippet leaked on April 14, 2025. Untagged snippet leaked on April 30, 2025. Another snippet leaked on May 6, 2025. Leaked on July 18, 2025.",2:11,"Jan 11, 2025","Jul 18, 2025",OG File,High Quality,https://imgur.gg/f/y3fqwNR
FLAWLESS LIKE ME [V1],"⭐️Money Phase [V1]
(prod. BrentRambo)","OG Filename: 09-07-20 {JAYME MIX 1}
Previewed on September 16, 2020 via LUCKI's Instagram live. Later previewed again on September 8, 2021 via LUCKI's Instagram live. Leaked on July 17, 2025. OG file leaked on December 14, 2025.",2:22,"Sep 7, 2020","Jul 17, 2025",OG File,CD Quality,https://imgur.gg/f/VUxtBfa
FLAWLESS LIKE ME [V1],Tennessee,"Snippet leaked on June 5, 2025.",,,"Jun 5, 2025",Snippet,High Quality,https://imgur.gg/f/iCDfZSI
dr*gs r bad [V1],"⭐️Higher Than Pluto [V2]
(prod. BrentRambo & T3rps)
(no coming down, Widow, Higher Than The Dead)","OG Filename: LUCKI - Higher Than Pluto v2 4.6.25 1
Previewed on April 11, 2025 via LUCKI's Instagram story. Leaked on May 26, 2025.",2:46,"Apr 6, 2025","May 26, 2025",OG File,High Quality,https://imgur.gg/f/jN2Itfn
dr*gs r bad [V1],"✨I Did It
(with Babyface Ray) (prod. BrentRambo & SG1)","Previewed on September 10, 2024 via LUCKI's Instagram live. Snippet leaked on March 30, 2025. Another snippet leaked on May 9, 2025. Leaked on May 26, 2025.",2:38,,"May 26, 2025",Full,Lossless,https://imgur.gg/f/YRo4jOQ
dr*gs r bad [V1],"mdnt series [V1]
(prod. BrentRambo & Evasion2k)
(DrugSex, Drug Sex, Perky N Xanny, Never See The Day)","Previewed on April 26, 2025 via LUCKI's Instagram story. Previewed again on April 28, 2025 via LUCKI's Vlog. Leaked on May 25, 2025.",2:01,,"May 25, 2025",Full,High Quality,https://imgur.gg/f/ec6CXlK
Almost There,"⭐️Tired Of Me [V1]
(prod. Yung Icey)
(Tired, Superman)","OG Filename: 04-04-20 {JAYME MIX 1}
Previewed on July 27, 2020 via LUCKI's Instagram live. Snippet leaked on March 7, 2025. Another snippet leaked on April 12, 2025. Later sold to Christ Dillinger and released on a new beat. Leaked on May 24, 2025. OG file leaked on March 4, 2025.",3:08,"Apr 4, 2020","May 24, 2025",Full,High Quality,https://imgur.gg/f/op0hpFh
dr*gs r bad [V1],⭐️Corona,"OG Filename: L Corona JR01 ReferenceMix 44k32
Leaked on May 14, 2025. Open verse. OG file leaked on December 8, 2025.",2:48,"May 4, 2025","May 14, 2025",OG File,High Quality,https://imgur.gg/f/nE597IH
dr*gs r bad [V1],"⭐️Just Like Me
(Private Plane)","Snippet leaked on April 14, 2025. Untagged snippet leaked on April 30, 2025. Leaked on May 14, 2025.",1:23,"Apr 4, 2025","May 14, 2025",Full,High Quality,https://imgur.gg/f/OIA6CzF
dr*gs r bad [V1],"I Don't [V1]
(with Lil Yachty) (prod. SG1, Childboy & Kyuro)","OG Filename: LUCKI X BOAT_...
Track file-name shown on January 14, 2025 via LUCKI's Instagram story. Previewed on January 27, 2025. Snippet leaked on March 30, 2025. Previewed a third time on April 28, 2025 via LUCKI's Vlog. Leaked on May 12, 2025.",3:34,"Jan 11, 2025","May 12, 2025",Full,High Quality,https://imgur.gg/f/ml8yFNs
dr*gs r bad [V1],"Diamond Stitching [V1]
(prod. Mac Fly)
(Bad Dreams, Better Now, Diamond Stitching, Orange Leather Seats)","Previewed on July 21, 2024 via LUCKI's Twitter. Previewed again on September 10, 2024 via LUCKI's Instagram live. Previewed a third time the same day. Previewed a fourth time on December 16, 2024 via LUCKI's Twitter. Previewed a fifth time on December 24, 2024 via LUCKI's vlog. Snippet leaked on May 9, 2025. Leaked on May 10, 2025. Music video for the song was filmed.",2:29,,"May 10, 2025",Full,CD Quality,https://imgur.gg/f/A6Pw7bd
dr*gs r bad [V1],"Capo 2x [V2]
(with Kkanii) (prod. BHeavy & RawGerio)
(Out Of Order, Working Smarter, Smarter Not Harder)","Previewed on December 23, 2024 via LUCKI's Instagram story. Previewed again on April 12, 2025 via LUCKI's Instagram story. Previewed a third time on April 28, 2025 via LUCKI's Vlog. Leaked on May 10, 2025.",2:03,,"May 10, 2025",Full,High Quality,https://imgur.gg/f/hS7PeUT
dr*gs r bad [V1],"Get Along [V1]
(with Lil Yachty, Veeze & Lil Baby) (prod. BrentRambo, SG1 & Y2krazy)
(The 1, The One)","OG Filename: LUCKI BOAT VEEZE BABY 9.21.24
Previewed on September 21, 2024. Previewed again on October 3, 2024. Previewed a third time on November 29, 2024 via LUCKI's vlog. Track file-name shown on September 22, 2024 via LUCKI's Instagram story. Snippet leaked on April 30, 2025. Another snippet leaked on May 8, 2025. Leaked on May 9, 2025. Released on Lil Baby's The Leaks. ",3:14,"Sep 21, 2024","May 9, 2025",Full,High Quality,https://imgur.gg/f/ODhTjWJ
dr*gs r bad [V1],"Roundtripski [V1]
(prod. Mac Fly)
(Flyer, 4Lifer)","Previewed on April 28, 2025 via LUCKI's Vlog. Previewed again on April 30, 2025. Snippet leaked on May 6, 2025. Leaked on May 8, 2025.",2:41,"Dec 21, 2024","May 8, 2025",Full,High Quality,https://imgur.gg/f/Svs0IpR
dr*gs r bad [V1],"Chuckyy - Hotseat [V1]
(with LUCKI) (prod. arthur bean & Bhristo)
(Do You Bad)","Leaked on May 8, 2025.",3:02,"Feb 27, 2025","May 8, 2025",Full,High Quality,https://imgur.gg/f/sg8eaHM
Freewave 2,???,"Snippet leaked on May 6, 2025.",,,"May 6, 2025",Snippet,High Quality,https://imgur.gg/f/156TdPO
dr*gs r bad [V1],⭐️One Of One,"OG Filename: one of one - lucki (04.25.25)
Leaked on May 5, 2025.",1:47,"Apr 25, 2025","May 5, 2025",OG File,High Quality,https://imgur.gg/f/r0fbpuu
dr*gs r bad [V1],Sexy Love (Remix),"OG Filename: 2 - Lucki (Mbw) 12.19.24
Previewed on December 23, 2024 via LUCKI's Instagram story. Snippet leaked on May 4, 2025. Leaked on May 5, 2025. Uses the same beat as Sexy Love by Max B. OG file leaked on March 23, 2026.",2:28,"Dec 19, 2024","May 5, 2025",OG File,High Quality,https://imgur.gg/f/AFOQrHL
dr*gs r bad [V1],"Turnt Up
(with Lil Gotit)","OG Filename: Gotit x Lucki - Turnt up
Snippet leaked on April 30, 2025. Two more snippets leaked on May 1, 2025, leaked later the same day. Recorded on around April 10, 2025.",,,"May 1, 2025",OG File,CD Quality,https://imgur.gg/f/GygZ4cL
FLAWLESS LIKE ME [V2],"🏆Rich Junkie [V2]
(prod. BrentRambo)
(Took Her To Neptune)","Previewed on June 12, 2022 via LUCKI's Instagram story. Snippet leaked on April 10, 2025. Likely an earlier or later version of the leaked song Rich Junkie as it has the same lyrics, BrentRambo production, and a different intro. ",,,"Apr 10, 2025",Snippet,CD Quality,https://imgur.gg/f/HHPXmXQ
dr*gs r bad [V1],"Higher Than Pluto [V1]
(prod. BrentRambo & T3rps)
(no coming down, Widow, Higher Than The Dead)","Previewed on April 5, 2025 via LUCKI's Instagram.",,,"Apr 5, 2025",Snippet,High Quality,https://pillowcase.su/f/5c02fe135a39c3283795fb9da798e7fd
FLAWLESS LIKE ME [V2],"✨Hemi
(prod. Mayday)","OG Filename: Lucki - 6-24-22
Snippet leaked on April 2, 2024. Leaked on March 22, 2025.",2:25,"Jun 24, 2022","Mar 22, 2025",OG File,CD Quality,https://imgur.gg/f/KWGPhhK
FLAWLESS LIKE ME [V2],"✨Pretty Roxy
(prod. Perdu & Synthetic)","OG Filename: IM x Lucki - 1st 4.4.22
Previewed on April 27, 2022 via LUCKI's Instagram live. Leaked on March 22, 2025.",2:03,"Apr 4, 2022","Mar 22, 2025",OG File,CD Quality,https://imgur.gg/f/b4NW6RV
FLAWLESS LIKE ME [V1],"🏆Replicas & Cappers
(prod. Plu2o Nash)
(Actors)","Previewed on September 13, 2020 via LUCKI's Instagram story. Previewed again on September 16, 2020 via LUCKI's Instagram live. Previewed a third time on March 1, 2025 via @propkers22 Instagram story.",,,"Mar 1, 2025",Snippet,Recording,"https://imgur.gg/f/UrePdX4
https://imgur.gg/f/7F3Oac9
https://imgur.gg/f/ggoV9fh"
Freewave 3,Leeway*,"Snippet leaked on February 10, 2025. From 2019, era unconfirmed.",,,"Feb 10, 2025",Snippet,High Quality,https://imgur.gg/f/3AQwzf8
Almost There,"SuperSport Qwik
(prod. Plu2o Nash)
(Super Sport, Brazy Girls)","OG Filename: 05-13-20 JAYME MIX 1
Previewed on May 16, 2020 via LUCKI's Instagram story. Previewed again on October 15, 2020 via LUCKI's Instagram live. Leaked on February 9, 2025.",,"May 15, 2020","Feb 9, 2025",OG File,High Quality,https://imgur.gg/f/s4T4MrX
FLAWLESS LIKE ME [V2],"⭐️Okay
(prod. Bhristo & davyn)
(Same Drugs)","Previewed on May 30, 2022 via LUCKI's Instagram live. Leaked on February 9, 2025.",,,"Feb 9, 2025",Full,CD Quality,https://imgur.gg/f/Vf7kqZp
GEMINI!,"⭐️Recipe
(prod Bhristo)","OG Filename: Track 1_Lucki_01.09.24_PRS.B...
Previewed on February 7, 2025 via Underw6ter's Instagram live. Leaked on February 7, 2025.",,"Jan 9, 2024","Feb 7, 2025",Full,High Quality,https://pillowcase.su/f/cb369634c1cce0ca3e245a8af7807983
FLAWLESS LIKE ME [V2],"⭐️Belly Of The Beast
(with Kankan) (prod. Bhristo, 2sided & Sharkboy)","OG Filename: ID 1 KANKAN LUCKI 08.09.22
Previewed on August 17, 2022 via LUCKI's Instagram live. Leaked on February 6, 2025.",2:27,"Aug 9, 2022","Feb 6, 2025",OG File,CD Quality,https://imgur.gg/f/hQgVIwV
GEMINI!,"⭐️Taste Like Act
(prod. Rio Leyva, Toom, & Reiidmd)
(Tatse Like Act)","OG Filename: 08-10-23 TATSE LIKE ACT {JAYME ROUGH MIX}
Track file-name was first shown in a screenshot of a conversation with his pops on August 11, 2023. Was later previewed on August 14, 2023 via LUCKI's Instagram story and later previewed again on September 23, 2023 via LUCKI's Instagram live. Leaked on February 6, 2025. OG File leaked on February 16, 2025.",,"Aug 10, 2023","Feb 6, 2025",OG File,High Quality,https://imgur.gg/f/xrKbF5o
GEMINI!,"🏆Can't Feel My Face
(with Veeze)
(Can't Feel A Thing)","OG Filename: LUCKI x VEEZE 110523
Previewed on November 6, 2023 via LUCKI's Instagram story. Previewed again on January 29, 2024 via LUCKI's Instagram story. Previewed a third time on June 6, 2024. A fourth snippet leaked on July 30, 2024. A fifth snippet surfaced on August 22, 2024. A sixth snippet surfaced on January 26, 2025.",,"Nov 5, 2023","Jan 26, 2025",Snippet,High Quality,"https://imgur.gg/f/eGmKPMp
https://imgur.gg/f/7YkM6oY
https://imgur.gg/f/a2xttrZ
https://imgur.gg/f/86PJlSg
https://imgur.gg/f/IA09IJk
https://imgur.gg/f/PheMLZc"
WAKE UP LUCKI,"According
(prod. F1LTHY)
(Leave Me)","OG Filename: F1lthy Lucki_according_kk1
Leaked on September 21, 2024. Open verse.",2:22,,"Sep 21, 2024",OG File,CD Quality,https://imgur.gg/f/3vVCe1W
FLAWLESS LIKE ME [V2],"⭐️Got It Back
(prod. Adio & Plu2o Nash)
(Loss, Make It Back, RIght Back, Jiffy)","OG Filename: 3 02-16-22 {JAYME ROUGH MIX}
Previewed on February 21, 2022 via LUCKI's Instagram live. CQ Quality snippet leaked in 2023. Recorded on February 16, 2022, along with BRAZY WEEKEND and other songs. Leaked on September 21, 2024.",1:46,"Feb 16, 2022","Sep 21, 2024",OG File,CD Quality,https://imgur.gg/f/1h8ivkt
FLAWLESS LIKE ME [V2],"⭐️I Can't Even
(prod. Wheezy & Bobby Raps)
(In The Mix, Ain't That Deep)","OG Filename: I can't even - lucki (prod. bobby n wheezy)
Previewed on April 27, 2022 via LUCKI's Instagram live. Leaked on September 21, 2024. Open verse.",3:20,,"Sep 21, 2024",OG File,CD Quality,https://imgur.gg/f/6ouZJ7Q
FLAWLESS LIKE ME [V2],"✨My Story
(prod. BrentRambo & flansie)","OG Filename: 2 02-16-22 {JAYME ROUGH MIX}
Leaked on September 21, 2024.",2:16,"Feb 16, 2022","Sep 21, 2024",OG File,CD Quality,https://imgur.gg/f/zK1Dt4Y
dr*gs r bad [V1],"New Money Freestyle [V2.1]
(prod. Pyro Z5)
(FREE JEFF GANG)","OG Filename: SESSION 2 08-13-24 v2.1
Previewed on August 24, 2024 via LUCKI's alt. Instagram.",,"Aug 13, 2024","Aug 24, 2024",Partial,High Quality,https://imgur.gg/f/JzZd9VA
dr*gs r bad [V1],"We Don't Give A Fuck Freestyle [V1]
(DONT LET JOE SIT BEHIND U!!!!)","OG Filename: SESSION 1 08-13-24
Previewed on August 24, 2024 via LUCKI's alt. Instagram.",,"Aug 13, 2024","Aug 24, 2024",Full,High Quality,https://imgur.gg/f/dR60dDx
Lucki Eck$,???,"Snippet leaked on August 13, 2024.",,,"Aug 13, 2024",Snippet,High Quality,https://imgur.gg/f/4cHD4qA
WAKE UP LUCKI,"WHERE I BE [V1]
(prod. Ojivolta, Jonah Abraham, & F1LTHY)","Leaked on April 11, 2024. Original version of Where I Be with an open verse intended for an unknown feature to be added.",3:13,,"Apr 11, 2024",Full,Lossless,https://krakenfiles.com/view/MUqowoZgrJ/file.html
s*x m*ney dr*gs,"Karma A Bitch [V1]
(prod. Bhristo)","OG Filename: 1_06.03.23_ARS.B
Leaked on April 2, 2024. Contains a longer outro.",2:04,"Jun 3, 2023","Apr 2, 2024",OG File,CD Quality,https://krakenfiles.com/view/Dm0OC3X7XD/file.html
FLAWLESS LIKE ME [V1],"⭐️In My Feelings
(Hardly Forget, Red Blood)","OG Filename: 2 10-24-20 {JAYME MIX 1}
Previewed on November 1, 2020 via LUCKI's Instagram live. Previewed again on November 13, 2020 via LUCKI's Instagram live. Previewed a third time on December 17, 2020 via LUCKI's Instagram story. Previewed a fourth time on January 21, 2022. Leaked on March 28, 2024. OG file leaked on June 9, 2025.",1:54,"Oct 24, 2020","Mar 28, 2024",OG File,CD Quality,https://imgur.gg/f/wz13iFr
WAKE UP LUCKI,"⭐️Super Futuristic
(prod. F1LTHY)
(Off A Lot Of Drugs)","OG Filename: 03-31-21 {JAYME ROUGH MIX}
Previewed in May 2021 via LUCKI's Instagram live. Leaked on March 28, 2024.",1:49,"Mar 31, 2021","Mar 28, 2024",OG File,CD Quality,https://imgur.gg/f/o0ubqDY
FLAWLESS LIKE ME [V2],"⭐️Made Martian
(feat. Lil Yachty) (prod. BrentRambo, Maxvon, & Jdolla)","The track was first previewed on February 21, 2022, via Lucki’s Instagram live. Leaked on March 28, 2024. Was said to appear on s*x m*ney dr*gs but never did.",,,"Mar 28, 2024",Full,High Quality,https://imgur.gg/f/H4yBciM
FLAWLESS LIKE ME [V1],"⭐️My Heart
(prod. BrentRambo)","Previewed in High Quality on October 21, 2020. Previewed again on November 1, 2020 via LUCKI's Instagram live. Leaked on March 4, 2024.",2:02,,"Mar 4, 2024",Full,CD Quality,https://krakenfiles.com/view/kTHeq6udUC/file.html
